id,comment,label
train_012567,giao hàng chảy ngoài hết 12 hủ bánh tráng khô cứng tỏi cháy khét k ủng hộ shop chất lượng sản phẩm kém,1
train_012568,k biết thấy cuốn k hấp dẫn mềnh lắm v tác giả trả lời kĩ câu hỏi ai thông não hộ phát,1
train_012569,đóng gói sản phẩm đẹp chắc chắn,0
train_012570,giá tiền bằng chất lượng sptốt,0
train_012571,treo đầu dê bán thịt chó nắp ko bình wesser cổ rộng trong phần mô tả chat shop shop nói bình wesser bán hàng lừa đảo,1
train_012572,chất lượng sản phẩm kém mới mang 1 ngày đứt luôn quai trái,0
train_012573,hàng đến nhanh chút lỗi kĩ thuật shop nhiệt tình giúp đổi trả hàng đẹp tiền,0
train_012574,chất lượng sản phẩm kém giao hàng quá chậm hàng k giống ảnh,1
train_012575,e mua shop combo 10 miếng mặt nạ mix 3 loại xanh dương hồng vs xanh lá 2 loại kia đắp ok riêng loại màu hồng mùi hôi 3 miếng màu hồng mùi mong shop phản hồi giúp e,1
train_012576,chất lượng sản phẩm kém vài thô giáp đúng tiền nào đấy,1
train_012577,chất lượng sản phẩm tuyệt vời ủng hộ shop dài dài thời gian giao hàng hơi lâu,0
train_012578,giày đi êm chân dáng hơi thô,0
train_012579,sản phẩm phù hợp hiện trạng da tôi cải thiện tình trạng mụn dầu,1
train_012580,san pham cua shop ngon va dong goi bao bi ki,0
train_012581,núm thiết kế gần giống ti mẹ sản phẩm chất lượng tốt,0
train_012582,shop chuyên bán hàng giảhàng fake report hoàn tiền gọi điện nhắn tin chui khách,1
train_012583,hộp rách dây giày quá ngắn form giày bẹp,0
train_012584,giao hàng nhanh đóng gói sp chắc chắn,0
train_012585,mua sp bên shop thấy hợp tiếp tục ủng hộ,0
train_012586,ôp siêu xinh luôn đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt shop phục vụ tốt thời gian giao hàng nhanh,0
train_012587,ko ngon mong muốn,0
train_012588,,1
train_012589,bao bì hộp mới dán chữ argan ngoài vỏ giống vỏ in hàng loạt tất sản phẩm hsd in mờ mờ nắp chai chất lượng dầu mùi hắc ko thơm nhẹ dàu argan bình thường thành phần ghi 100 dầu argan lăn tăn ko dám dùng dạ,1
train_012590,ko ket nối wifi,1
train_012591,chất luợng sản phẩm kém đường may hơi ẩu,1
train_012592,sp shop đẹp chất lượng tốt tôi vui mua hàng shop,0
train_012593,chất lượng sản phẩm kémđúng tiền nào đấy,1
train_012594,mjnh thank shop nhju mjnh măm rùi hơi mặn 1 chút lần ủng hộ shop dài dài,0
train_012595,mua combo đầu tháng 9 bỉm nhìn khác mọi khi mỏng nhẹ hơn phần lưng thiết kế khác mặt chữ front đêm ngủ bé tè hay ướt quần 3 bữa nay bé tiêu chảy đi hết quần nệm lo lắng biết bỉm giả hay không,1
train_012596,shop yêu em cảm ơn shop lắm sp rẻ chất,0
train_012597,đặt 1 đen 1 nâu shop giao nhầm thành 1 kem 1 nâu vấn đề pm shop giải quyết ngày ko thấy trả lời nhắn 1 câu đợi 1 ngày biệt tăm biệt tích ko thấy đâu trong shop online quan trọng đầu đến cuối ko hề nhận đc 1 câu xin lỗi sho,1
train_012598,nge chả thấy bass đâu,1
train_012599,đồng hồ đẹp mới dùng thấy ok,0
train_012600,shop giao thiếu một miếng đe chân ghế bây giờ ko biết mua ở đâu gắn,0
train_012601,giá chấp nhận đóng gói sản phẩm đẹp chắc chắn,0
train_012602,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt đáng tiền thời gian giao hàng nhanh mua lần lần nào hài lòng hết chúc shop ngày một phát triển đến tay ng tiêu dùng gói cafe ngon đúng chất,0
train_012603,giày ko giống hình chất ko đc đẹp,0
train_012604,đẹp quá xem một lần cất vô tủ kính,0
train_012605,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn làm bánh thơm ngon,0
train_012606,sản phâm đuoc trả về xog gửi,1
train_012607,hàng nhái buồn quá,1
train_012608,chất lượng sản phẩm tuyệt vời sản phẩm đóng gói đẹp mua còn chủ shop tặng quà nữa cảm ơn bạn nhiều hy vọng sắp tới mua thêm sản phẩm ở shop bạn nữa mong chất lượng sản phẩm bạn nào nha đặc biệt giao hàng nhanh,0
train_012609,giày cực xjnh đáng tiền mọi ng mua,0
train_012610,dat hang 29 10den 1511 moi nhan dong ho mat hoi tho ko nhu trong anh,1
train_012611,mua nhé ace giày max đẹp chất lượng rẻ nhé,0
train_012612,giày đẹp shop giao đúng size giao hàng hơi lâu nhận hàng đúng ý mừng thank shop,0
train_012613,oke,0
train_012614,ăn thử cảm thấy ngon lắm đóng gói cẩn thận,0
train_012615,vị nhựa ấy uống thơm lợ lợ mùi nhựa khó uống thật,1
train_012616,hộp móp miếng dán bóc mất 12 chất lượng sản phẩm kém,1
train_012617,sp đẹp hợp giá tiền shop phục vụ tốt,0
train_012618,hàng hơi xước chấp nhận đề nghị shop lưu ý,0
train_012619,hàng auth nha đã check hiddentag,0
train_012620,đầu tiên nhìn ảnh thôi mua thấy tuýp quá bé chất lượng k quá vượt trội thậm chí một số sản phẩm acne khác rẻ hơn còn bằng thấy phí tiền,1
train_012621,mua sz 38 đưa sz 39rất đáng tiền shop phục vụ kém,1
train_012622,chất lượng sản phẩm kém mở hàng chẳng may làm rơi ghế xuống đất mẻ luôn 1 góc kiểu vô tình lực nhẹ hơn làm rơi dt,1
train_012623,shop phục vụ tốt thời gian giao hàng nhanh chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn sài thử sản phẩm ny đc ủng hộ tiếp,0
train_012624,tieng nge nho xiu ko tot,0
train_012625,mua size 25 roicon zai 5t ko đi vừa buồn thậtjo cất 1 chỗ,0
train_012626,mua 3 bộ nói thật thua xa ehon câu khô khan nặng giáo cứng nhắc,1
train_012627,chất lượng sản phẩm kém 01 túi bên rách đường may,1
train_012628,mua khô gà ở shop thấy shop bạn ngon nhấtse ủng hộ shop tiếp chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt đáng tiền thời gian giao hàng nhanh thời gian giao hàng nhanh thời gian giao hàng nhanh,0
train_012629,đáng tiền đáng tiền đáng tiền đáng tiền đáng tiền thời gian giao hàng chậm thời gian giao hàng chậm thời gian giao hàng chậm thời gian giao hàng chậm thời gian giao hàng chậm thời gian giao hàng chậm thời gian giao hàng chậm thời gian giao hàng chậm đáng tiền,1
train_012630,tôi sử dụng asus x541uvg0607 lắp hdd caddy bay ssd làm ổ win máy khởi động mất 5 phút mới nhận hdd lắp ssd caddy bay nhận ssd luônđã đổi trả bảo hành 1 lần lỗi vây hơn lần ssd lắp caddy bay nhận thật chán muốn bảo hành lần thứ 2 thôi luôn lần đầu tiên mua hàng tiki,1
train_012631,mua 3 gỉ sét 3 1 còn rách shop đóng gói ko kiểm tra sao hay cố tình,1
train_012632,chất lượng sản phẩm tuyệt vời biết sản phẩm đủ trọn gói 12 tháng không,0
train_012633,đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt thời gian giao hàng nhanh nhưg sản phẩm k đúng miêu tả đặt màu đen giao màu trắng sao,1
train_012634,đóng gói sản phẩm đẹp chắc chắn chất lượng sản phẩm tuyệt vời shop phục vụ tốt,0
train_012635,giày đẹp giao hàng nhanh chủ shop nhiệt tình cảm ơn shop,0
train_012636,sản phẩm gửi về giống hình ảnh còn gửi sai hàng chất lượng sản phẩm kém,1
train_012637,đặt 2 ống son đánh thay đổi tôi ghi chú 2 màu 8 10 chat nhắc chọn màu shop ok gửi 2 ống màu 2 ống màu mua 2 ống ấn nút trả hàng shop bảo tôi đặt hàng vậy thử hỏi shop bán không shoppe xem,1
train_012638,chat luong san pham kem hang xau k bang hang o chợ,1
train_012639,cảm ơn chị em cai sữa thành công bé,0
train_012640,sản phẩm sản xuất cũ quá 112016,1
train_012641,cảm quan mik giày đẹp trắng đáng tiền giày hơi khó xỏ một tý đi đẹp lắp rẻ nhà nghèo đi fake thui j e mua shop tiếp đóng gói sản phẩm đẹp chắc chắn đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt đáng tiền thời gian giao hàng nhanh,0
train_012642,đồ ở shoo dễ thương đáng,0
train_012643,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn đáng tiền chúc shop luôn bán đắt hàng thanks shop,0
train_012644,chất lượng sản phẩm tuyệt vời dưỡng ẩm,0
train_012645,chẳng tệ một số người hay thấy khác người phê phán,1
train_012646,rẻ ma hịn,0
train_012647,mở thùng hàng thấy bên trong 1 túi đầy kiến bò thành hàng đành đổ dĩa ngồi lựa bánh quá ít kem vẻ nhỏ hơn shop bán kem thiên hồng khác mua shopee,1
train_012648,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn giày đẹp sản phẩm giới thiệu mang êm sản phẩm túi tiền bạn yên tâm,0
train_012649,trẻ 2 tuổi sử dụng sách nói chung thấy hài lòng sản phẩm,1
train_012650,máy nhận về dùng lỗi shop hỗ trợ đầy đủ chất lượng sản phẩm kém shop phục vụ kém,1
train_012651,sản phẩm vỡ nắp,1
train_012652,đẹp mua về mọi ng xin mất đặt hôm nay đặt mọi ng đc shop ko m thành con nợ,0
train_012653,chất lượng sản phẩm kém đồng hồ mua về chạy được shop phục vụ kém,1
train_012654,balo đẹp giao hàng nhanh chóng thanks shop nhé,0
train_012655,dùng mấy ngày rách hếtchất lượng kém,1
train_012656,mua sản phẩm thấy giá rẻ bất ngờ tuy nhiên đúng tiền nào nấy ưng ý lắm sản phẩm hay vón cục chải thích tuy nhiên thấy chút hiệu quả mi dày thêm cong dài mong muốn,1
train_012657,chất lượng về biết thế nào mẫu mã tạm thời chấp nhận,1
train_012658,dùng ổn định shop 5 sao,0
train_012659,giao hàng nhanh đóng gói cẩn thận hàng thơm dùng tdc cà phê nghiền dùng mãi muốn dùng shop ở xa gửi thich shop,0
train_012660,đóng gói sản phẩm tạm đóng gói sản phẩm tạm chất lượng sản phẩm tuyệt vời,0
train_012661,sp mua vấn đề sd nước ở trong nồi sôi nắp vung rung bắn hết nước ngài bếp quá chán 1 sp tốt,1
train_012662,thời gian giao hàng nhanh đáng tiền vải mặc bao êm luôn màu giống hình dịp ủng hộ tiếp,0
train_012663,dùng đến lần t2 máy tịt ko chạy luôn,1
train_012664,son vỡ nắp gửi khách ruột son bẩn,1
train_012665,shop phục vụ kém hàng giao thiếu khuôn siliconib shop ko trả lời màu khoáng chứa chì tưởng tự mua nguyên liệu làm son an toàn ai ngờ,1
train_012666,vs giá tiền nói quá đẹpchắc chắn máy lỗi k gửi ảnh mng xem nhg đáng tiền mng ah mua,0
train_012667,chị chủ shop nhiệt tình chất son cực đẹp luôn môi mướt màu chuẩn khỏi bàn ship hàng nhanh đặt hôm hôm nay luôn ủng hộ chị thêm,0
train_012668,giày đẹp,0
train_012669,làm tạo tài khoản id apple ko đc v ad,1
train_012670,nhận dc hàng quái đâu,1
train_012671,hài lòng cách giao nhận nhân viên giao hàng còn bếp gas đẹplửa xanhdùng thêm tg mới biết tốt ko,1
train_012672,minh dang sai m8 thay rat dc,0
train_012673,chất lượng sản phẩm kém lừa đảo tôi khuyên bạn k mua k mất tiền oan shop phục vụ kém đáng tiền,1
train_012674,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt đáng tiền thời gian giao hàng nhanh,0
train_012675,ko dep,1
train_012676,chất lượng sản phẩm kém mở cầm tay cầm nó gãy sẵn chán luôn,1
train_012677,áo đẹp lắmmà lông cổ bé nhà m thấy sợ quá khóc thét k dám mặc áo hehe,0
train_012678,sản phẩm dùng ưng còn ủng hộ shop dài,0
train_012679,giao hàng nhanh trong ghi chú sử dụng tốt mát nhẹ,0
train_012680,sản phẩm kg giống mô tả đặt size l giao xxl mẫu áo kg giống ma giáo ảo khác hoàn toàn kg giống mô tả một chút nào lừa đảo,1
train_012681,lần mua ít case giao ok lắm lần mua giao ko đúng thấy mọi người bình luận thấy sợ sợ rồi ntin hỏi shop nói tin mua nói chung mua 12 chắc ko sao mua vậy chất lượng ok giá,1
train_012682,truyện nội dung chán cảm giác ở vấn đề nầy chuyển wa khác thấy chân thật gainr huệ yêu đến tự sát nhảm nữ chính trẻ con chán thiếu thực tế nam chính nhu nhược bỏ đi tốt nhất thấy thất vọng mua cuốn,1
train_012683,mong đợi,1
train_012684,về bìa xấu tệ nói cách trình bày bên trong nói hài lòng lắm dù quyển novel to font chữ nhỏ quá khít nhau dẫn đến đọc lâu dễ mỏi mắtmong nhã nam tái bản trình bày az,1
train_012685,ko nha,1
train_012686,đóng gói sp đẹp tặng quà đầy đủ hàng ổn,0
train_012687,đẹp hình lót giày dễ long đeo hơi kệch đế vết nhăn nhỏtóm đẹp,0
train_012688,gẫy shop hứa bù,0
train_012689,chất lượng sản phẩm tuyệt vời thời gian giao hàng nhanh bút ít mực quá tt tô đế đôi stan hết gần 1 cây r,0
train_012690,sản phẩm k xài dt k ai bắt máy,1
train_012691,đóng gói sản phẩm đẹp chắc chắn giày nhung đen chất nhung êm mượt sờ cứng,0
train_012692,màu 1 nâu đậm cực kỳ xấu chất lượng tệ vón cục khô ít,0
train_012693,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt,0
train_012694,chất lượng sản phẩm kém nước,1
train_012695,k co lan sautreo dau de ban thit chuot shop phục vụ kém,1
train_012696,ko giống hình gi hết chụp hàng thiệt bán hàng giả thử coi tức ko làm ăn sống nhăn vậy,1
train_012697,lần mua 1kg hnhân bơ ăn ngon quyết định mua thêm 2kg về dành tết mua về mở hnhân rang muối nhà ăn k thích vị này kêu shop đổi 15kg còn vì lỡ sd 1 túi 500g r shop giao k đúg hàg shop ok thái độ rề rà k hợp tác đến h đổi đc luôn đúng ho lao,1
train_012698,chất lượng sản phẩm tuyệt vời thời gian giao hàng nhanh,0
